,Store,Date,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,IsHoliday_x,Dept,Weekly_Sales,IsHoliday_y
35417,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,23.0,27579.44,False
35418,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,24.0,8438.13,False
35419,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,25.0,10593.35,False
35420,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,26.0,7523.11,False
35421,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,27.0,1933.79,False
35422,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,28.0,640.45,False
35423,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,29.0,8693.4,False
35424,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,30.0,5468.44,False
35425,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,31.0,6073.79,False
35426,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,32.0,8075.26,False
35427,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,33.0,10026.16,False
35428,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,34.0,20423.66,False
35429,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,35.0,2580.24,False
35430,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,36.0,841.0,False
35431,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,38.0,89901.3,False
35432,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,40.0,95341.8,False
35433,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,41.0,3162.39,False
35434,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,42.0,6596.38,False
35435,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,44.0,4191.45,False
35436,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,46.0,28302.97,False
35437,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,49.0,12547.59,False
35438,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,50.0,2571.0,False
35439,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,52.0,1383.83,False
35440,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,54.0,-18.0,False
35441,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,55.0,6779.14,False
35442,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,56.0,1292.09,False
35443,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,58.0,5884.0,False
35444,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,59.0,213.39,False
35445,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,60.0,261.0,False
35446,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,67.0,9868.58,False
35447,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,71.0,7973.84,False
35448,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,72.0,75391.22,False
35449,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,74.0,24101.43,False
35450,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,79.0,30565.43,False
35451,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,80.0,28883.91,False
35452,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,81.0,30455.74,False
35453,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,82.0,20875.04,False
35454,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,83.0,7737.27,False
35455,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,85.0,1860.79,False
35456,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,87.0,17200.17,False
35457,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,90.0,86483.09,False
35458,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,91.0,71425.91,False
35459,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,92.0,149472.75,False
35460,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,93.0,49660.75,False
35461,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,94.0,51503.61,False
35462,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,95.0,117213.66,False
35463,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,96.0,1.98,False
35464,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,97.0,19218.37,False
35465,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,98.0,14228.47,False
35466,14,2012-08-17,75.71,3.807,4625.55,62.5,5.84,2100.73,2663.23,191.2284919,8.684,False,99.0,0.09,False
35467,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,1.0,18235.88,False
35468,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,2.0,67798.21,False
35469,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,3.0,49861.31,False
35470,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,4.0,43915.09,False
35471,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,5.0,27145.49,False
35472,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,6.0,3158.54,False
35473,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,7.0,29468.19,False
35474,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,8.0,42040.5,False
35475,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,9.0,17937.98,False
35476,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,10.0,15486.88,False
35477,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,11.0,15531.52,False
35478,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,12.0,5348.99,False
35479,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,13.0,52883.09,False
35480,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,14.0,20580.96,False
35481,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,16.0,18104.48,False
35482,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,17.0,20929.09,False
35483,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,18.0,45.73,False
35484,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,19.0,1848.77,False
35485,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,20.0,12112.84,False
35486,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,21.0,7397.13,False
35487,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,22.0,17076.68,False
35488,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,23.0,25415.3,False
35489,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,24.0,8517.34,False
35490,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,25.0,9771.56,False
35491,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,26.0,8860.69,False
35492,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,27.0,2436.89,False
35493,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,28.0,568.04,False
35494,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,29.0,7896.32,False
35495,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,30.0,5211.82,False
35496,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,31.0,6495.19,False
35497,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,32.0,9358.57,False
35498,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,33.0,9990.81,False
35499,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,34.0,18991.76,False
35500,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,35.0,2648.03,False
35501,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,36.0,467.0,False
35502,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,38.0,81688.48,False
35503,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,40.0,62633.88,False
35504,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,41.0,3041.54,False
35505,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,42.0,6548.66,False
35506,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,44.0,4744.66,False
35507,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,46.0,27445.79,False
35508,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,49.0,13245.21,False
35509,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,50.0,2822.0,False
35510,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,51.0,6.32,False
35511,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,52.0,1770.74,False
35512,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,54.0,41.92,False
35513,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,55.0,7096.92,False
35514,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,56.0,1523.35,False
35515,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,58.0,15855.0,False
35516,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,59.0,307.5,False
35517,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,60.0,243.0,False
35518,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,67.0,9747.16,False
35519,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,71.0,9219.51,False
35520,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,72.0,65670.59,False
35521,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,74.0,22471.63,False
35522,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,79.0,31436.94,False
35523,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,80.0,28432.72,False
35524,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,81.0,29636.65,False
35525,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,82.0,21011.81,False
35526,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,83.0,11306.69,False
35527,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,85.0,2386.45,False
35528,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,87.0,16530.39,False
35529,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,90.0,85339.29,False
35530,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,91.0,68851.29,False
35531,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,92.0,145009.72,False
35532,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,93.0,47638.19,False
35533,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,94.0,48682.4,False
35534,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,95.0,113004.06,False
35535,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,97.0,18732.78,False
35536,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,98.0,12861.3,False
35537,14,2012-08-24,72.62,3.834,6647.88,34.56,255.31,6931.8,9414.1,191.3448865,8.684,False,99.0,1320.12,False
35538,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,1.0,16316.79,False
35539,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,2.0,65672.02,False
35540,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,3.0,50883.62,False
35541,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,4.0,43876.12,False
35542,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,5.0,21562.64,False
35543,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,6.0,2532.68,False
35544,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,7.0,28885.5,False
35545,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,8.0,43510.64,False
35546,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,9.0,17278.43,False
35547,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,10.0,15683.07,False
35548,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,11.0,15806.27,False
35549,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,12.0,4807.43,False
35550,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,13.0,52423.66,False
35551,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,14.0,17861.86,False
35552,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,16.0,17081.97,False
35553,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,17.0,21267.55,False
35554,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,18.0,115.31,False
35555,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,19.0,1715.73,False
35556,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,20.0,9528.66,False
35557,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,21.0,7741.48,False
35558,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,22.0,16870.19,False
35559,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,23.0,28278.51,False
35560,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,24.0,10910.32,False
35561,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,25.0,11044.27,False
35562,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,26.0,7987.49,False
35563,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,27.0,2378.71,False
35564,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,28.0,597.27,False
35565,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,29.0,7763.59,False
35566,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,30.0,5278.74,False
35567,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,31.0,7718.79,False
35568,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,32.0,7433.9,False
35569,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,33.0,11414.69,False
35570,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,34.0,18966.82,False
35571,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,35.0,2458.43,False
35572,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,36.0,1008.16,False
35573,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,38.0,95512.39,False
35574,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,40.0,61997.03,False
35575,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,41.0,3446.39,False
35576,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,42.0,6447.08,False
35577,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,44.0,4430.48,False
35578,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,46.0,25658.29,False
35579,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,49.0,10870.09,False
35580,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,50.0,2118.0,False
35581,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,51.0,3.16,False
35582,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,52.0,1448.41,False
35583,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,55.0,14583.1,False
35584,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,56.0,1810.13,False
35585,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,58.0,9245.0,False
35586,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,59.0,235.11,False
35587,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,60.0,261.0,False
35588,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,67.0,7986.71,False
35589,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,71.0,11176.47,False
35590,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,72.0,72635.27,False
35591,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,74.0,23001.06,False
35592,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,79.0,32217.78,False
35593,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,80.0,27894.81,False
35594,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,81.0,29221.59,False
35595,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,82.0,21502.87,False
35596,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,83.0,7336.24,False
35597,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,85.0,2285.69,False
35598,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,87.0,16527.24,False
35599,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,90.0,85460.23,False
35600,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,91.0,66775.09,False
35601,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,92.0,138589.09,False
35602,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,93.0,48018.67,False
35603,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,94.0,48956.14,False
35604,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,95.0,107728.92,False
35605,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,97.0,19547.4,False
35606,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,98.0,13713.87,False
35607,14,2012-08-31,75.09,3.867,24718.73,9.94,120.98,14110.32,3332.99,191.461281,8.684,False,99.0,40.08,False
35608,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,1.0,19047.73,True
35609,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,2.0,71752.94,True
35610,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,3.0,76520.08,True
35611,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,4.0,50647.77,True
35612,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,5.0,22785.37,True
35613,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,6.0,3410.36,True
35614,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,7.0,31128.7,True
35615,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,8.0,46178.54,True
35616,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,9.0,15950.94,True
35617,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,10.0,15430.78,True
35618,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,11.0,21926.07,True
35619,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,12.0,4775.06,True
35620,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,13.0,59165.48,True
35621,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,14.0,22879.05,True
35622,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,16.0,14689.34,True
35623,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,17.0,23382.29,True
35624,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,18.0,251.56,True
35625,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,19.0,1725.47,True
35626,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,20.0,11085.52,True
35627,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,21.0,7380.78,True
35628,14,2012-09-07,75.7,3.911,6623.84,6.97,34.35,2720.17,5498.39,191.5776756,8.684,True,22.0,19732.43,True
